federal state,County town,Companies,Name,road,Postal code,place,Internet,E-Mail,Monday,,,Tuesday,,,Wednesday,,,Thursday,,,Friday,,,Saturday,,,summer opening times (hours by week),Monday,,,Tuesday,,,Wednesday,,,Thursday,,,Friday,,,Saturday,,,Winter opening times (hours by week),Remarks,longitute,latitude
Bayern,Deggendorf,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Iggensbach,Lagerhausstr. 2 a,94547,Iggensbach,https://www.awg.de/uebersichtsseite/stationsdetails/121,info@awg.de,,,,,,,13:00,17:00,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.1423806,48.7332687
Bayern,Freyung-Grafenau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Innernzell,Schulstr. 43,94548,Innernzell,https://www.awg.de/uebersichtsseite/stationsdetails/73,info@awg.de,,,,,,,13:00,17:00,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.27062,48.85625
Bayern,Freyung-Grafenau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Jandelsbrunn,Helmut-Knaus-Str. 2,94118,Jandelsbrunn,https://www.awg.de/uebersichtsseite/stationsdetails/63,info@awg.de,,,,13:00,17:00,,,,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.6861575,48.7325712
Bayern,Regen,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Kirchberg,Hackenfeld 2 a,94259,Kirchberg,https://www.awg.de/uebersichtsseite/stationsdetails/99,info@awg.de,,,,,,,13:00,17:00,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.19438,48.89929
Bayern,Passau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Kirchham,Gewerbering 2,94148,Kirchham,https://www.awg.de/uebersichtsseite/stationsdetails/20,info@awg.de,,,,,,,,,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.249096,48.3477738
Bayern,Regen,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Kollnburg,Am Perlbach 2,94262,Kollnburg,https://www.awg.de/uebersichtsseite/stationsdetails/100,info@awg.de,,,,,,,,,,,,,14:00,18:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,12.85127,49.0485
Bayern,Passau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Kößlarn,Malgertsham 16 a,94149,Kößlarn,https://www.awg.de/uebersichtsseite/stationsdetails/16,info@awg.de,,,,,,,13:00,17:00,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.13525,48.37185
Bayern,Deggendorf,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Künzing,Schulstr. 25,94550,Künzing,https://www.awg.de/uebersichtsseite/stationsdetails/9,info@awg.de,,,,,,,,,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.0790797,48.6644701
Bayern,Deggendorf,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Lalling,Waldstr. 1,94551,Lalling,https://www.awg.de/uebersichtsseite/stationsdetails/122,info@awg.de,,,,13:00,17:00,,,,,,,,13:00,17:00,,9:00,14:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.1352106,48.8409446
Bayern,Regen,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Langdorf,Am Sportplatz 17,94264,Langdorf,https://www.awg.de/uebersichtsseite/stationsdetails/101,info@awg.de,,,,13:00,17:00,,,,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.149589,49.0091934
Bayern,Regen,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Lindberg,Zwieselauer Str. 30,94227,Lindberg,https://www.awg.de/uebersichtsseite/stationsdetails/102,info@awg.de,,,,,,,13:00,17:00,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.2667673,49.0307111
Bayern,Passau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Malching,Lagerhausstr. 8,94094,Malching,https://www.awg.de/uebersichtsseite/stationsdetails/21,info@awg.de,,,,,,,,,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.1898221,48.311424
Bayern,Freyung-Grafenau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Mauth,Schachtelau 4,94151,Mauth,https://www.awg.de/uebersichtsseite/stationsdetails/65,info@awg.de,,,,13:00,17:00,,,,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.57736,48.88621
Bayern,Deggendorf,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Metten,Jahnstr. 18,94526,Metten,https://www.awg.de/uebersichtsseite/stationsdetails/111,info@awg.de,,,,,,,14:00,18:00,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,12.9084607,48.8515486
Bayern,Deggendorf,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Moos,Aufeldstr. 26,94554,Moos,https://www.awg.de/uebersichtsseite/stationsdetails/123,info@awg.de,,,,15:00,17:00,,,,,,,,14:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,12.9548221,48.7489966
Bayern,Deggendorf,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Neuhaus,Passauer Str. 5,94152,Neuhaus,https://www.awg.de/uebersichtsseite/stationsdetails/22,info@awg.de,,,,,,,,,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.41908,48.45764
Bayern,Passau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Neukirchen v.W.,Gewerbepark 3,94154,Neukirchen v.W.,https://www.awg.de/uebersichtsseite/stationsdetails/36,info@awg.de,,,,13:00,17:00,,,,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.38907,48.69682
Bayern,Freyung-Grafenau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Neureichenau,Gern 20,94089,Neureichenau,https://www.awg.de/uebersichtsseite/stationsdetails/66,info@awg.de,,,,,,,13:00,17:00,,,,,9:00,17:00,,9:00,14:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.7674619,48.7495458
Bayern,Freyung-Grafenau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Neuschönau,Hochfeldstr. 23,94556,Neuschönau,https://www.awg.de/uebersichtsseite/stationsdetails/76,info@awg.de,,,,,,,13:00,17:00,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.47262,48.88699
Bayern,Deggendorf,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Niederalteich,Scheibenstr. 7,94557,Niederalteich,https://www.awg.de/uebersichtsseite/stationsdetails/124,info@awg.de,,,,,,,13:00,17:00,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.01919,48.76824
Bayern,Passau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Obernzell,Industriestr. 1,94130,Obernzell,https://www.awg.de/uebersichtsseite/stationsdetails/38,info@awg.de,,,,,,,13:00,17:00,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.62512,48.55816
Bayern,Deggendorf,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Oberpöring,Wallersdorfer Str. 16,94562,Oberpöring,https://www.awg.de/uebersichtsseite/stationsdetails/126,info@awg.de,,,,,,,,,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,12.82566,48.70569
Bayern,Deggendorf,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Offenberg,Moosgasse 17 Neuhausen,94560,Offenberg,https://www.awg.de/uebersichtsseite/stationsdetails/112,info@awg.de,,,,,,,14:00,17:00,,,,,14:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,12.89612,48.85833
Bayern,Passau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Ortenburg,Bahnhofstr. 20,94496,Ortenburg,https://www.awg.de/uebersichtsseite/stationsdetails/14,info@awg.de,,,,,,,13:00,17:00,,,,,13:00,17:00,,9:00,14:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.22009,48.54817
Bayern,Deggendorf,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Osterhofen,Am Stadtwald 34,94486,Osterhofen,https://www.awg.de/uebersichtsseite/stationsdetails/115,info@awg.de,,,,9:00,13:00,,13:00,17:00,,,,,9:00,17:00,,9:00,14:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.0018548,48.6982207
Bayern,Deggendorf,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Osterhofen-Gergweis,Auweg 18 an der Kläranlage,94486,Osterhofen,https://www.awg.de/uebersichtsseite/stationsdetails/7,info@awg.de,,,,,,,13:00,17:00,,,,,9:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.0017632,48.6897211
Bayern,Deggendorf,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Otzing,Arndorfer Str. 2,94563,Otzing,https://www.awg.de/uebersichtsseite/stationsdetails/127,info@awg.de,,,,,,,13:00,17:00,,,,,9:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,12.8001326,48.7609596
Bayern,Stadt Passau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Passau-Auerbach,Regensburger Str. 68 a,94032,Passau,https://www.awg.de/uebersichtsseite/stationsdetails/52,info@awg.de,,,,9:00,12:00,,9:00,12:00,,,,,9:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.417028,48.5745658
Bayern,Stadt Passau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Passau-Grubweg,Georg-Phillip-Wörlen-Str. 6,94034,Passau,https://www.awg.de/uebersichtsseite/stationsdetails/53,info@awg.de,,,,13:00,17:00,,13:00,17:00,,,,,9:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.4794395,48.5923497
Bayern,Stadt Passau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Passau-Haibach,Bayerisch Haibach 15 a,94032,Passau,https://www.awg.de/uebersichtsseite/stationsdetails/54,info@awg.de,13:00,17:00,,,,,,,,9:00,12:00,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.493919,48.5727516
Bayern,Stadt Passau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Passau-Heining,Alte Poststr. 77 a,94036,Passau,https://www.awg.de/uebersichtsseite/stationsdetails/55,info@awg.de,,,,13:00,17:00,,,,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.37328,48.57674
Bayern,Regen,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Patersdorf,Ringstr. 72 (An der B 11),94265,Patersdorf,https://www.awg.de/uebersichtsseite/stationsdetails/103,info@awg.de,,,,,,,,,,,,,14:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,12.9822069,49.0072577
Bayern,Freyung-Grafenau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Perlesreut,Friedhofstr. 7,94157,Perlesreut,https://www.awg.de/uebersichtsseite/stationsdetails/77,info@awg.de,,,,,,,13:00,17:00,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.4510899,48.7756815
Bayern,Freyung-Grafenau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Philippsreut,Hauptstr. 44,94158,Philippsreut,https://www.awg.de/uebersichtsseite/stationsdetails/67,info@awg.de,,,,,,,13:00,17:00,,,,,,,,9:00,13:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.68412,48.86961
Bayern,Deggendorf,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Plattling,Nicolausstr. 8,94447,Plattling,https://www.awg.de/uebersichtsseite/stationsdetails/125,info@awg.de,,,,12:00,17:00,,9:00,12:00,,,,,9:00,17:00,,9:00,16:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,12.8617404,48.7960037
Bayern,Regen,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Prackenbach,Maierhof 5,94267,Prackenbach,https://www.awg.de/uebersichtsseite/stationsdetails/98,info@awg.de,,,,13:00,17:00,,,,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,12.8195062,49.0956188
Bayern,Freyung-Grafenau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Ringelai,Auweg 2,94160,Ringelai,https://www.awg.de/uebersichtsseite/stationsdetails/82,info@awg.de,,,,13:00,17:00,,,,,,,,13:00,17:00,,9:00,13:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.4670871,48.8070023
Bayern,Passau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Rotthalmünster,Bahnhofstr. 14,94094,Rotthalmünster,https://www.awg.de/uebersichtsseite/stationsdetails/23,info@awg.de,,,,13:00,17:00,,,,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.2066798,48.3574089
Bayern,Passau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Ruderting,Passauer Str. 38,94161,Ruderting,https://www.awg.de/uebersichtsseite/stationsdetails/39,info@awg.de,,,,,,,13:00,17:00,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.41021,48.64914
Bayern,Regen,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Ruhmannsfelden,Am Bahnhof 2,94239,Ruhmannsfelden,https://www.awg.de/uebersichtsseite/stationsdetails/104,info@awg.de,,,,16:00,18:00,,,,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,12.98669,48.98484
Bayern,Passau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Ruhstorf,Bachanger 22 a,94099,Ruhstorf,https://www.awg.de/uebersichtsseite/stationsdetails/24,info@awg.de,13:00,17:00,,,,,13:00,17:00,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.34085,48.43299
Bayern,Freyung-Grafenau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Röhrnbach,Passauer Str. 47,94133,Röhrnbach,https://www.awg.de/uebersichtsseite/stationsdetails/64,info@awg.de,,,,,,,9:00,12:00,,,,,13:00,18:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.5235598,48.73287
Bayern,Freyung-Grafenau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Saldenburg,Hauptstr. 2,94163,Saldenburg,https://www.awg.de/uebersichtsseite/stationsdetails/78,info@awg.de,,,,13:00,17:00,,,,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.34594,48.77518
Bayern,Passau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Salzweg,Am Schmidfeld 7,94121,Salzweg,https://www.awg.de/uebersichtsseite/stationsdetails/41,info@awg.de,,,,13:00,17:00,,,,,,,,9:00,17:00,,9:00,14:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.47993,48.62291
Bayern,Freyung-Grafenau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Sankt Oswald,Goldener Steig 40 a,94568,St. Oswald,https://www.awg.de/uebersichtsseite/stationsdetails/83,info@awg.de,,,,,,,13:00,17:00,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.43144,48.88477
Bayern,Freyung-Grafenau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Schöfweg,Herzog-Wilhelm-Str. 17,94572,Schöfweg,https://www.awg.de/uebersichtsseite/stationsdetails/79,info@awg.de,,,,,,,13:00,16:00,,,,,13:00,16:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.2227829,48.8383655
Bayern,Freyung-Grafenau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Schönberg,Regener Str. 100,94513,Schönberg,https://www.awg.de/uebersichtsseite/stationsdetails/70,info@awg.de,13:00,17:00,,,,,13:00,17:00,,,,,13:00,17:00,,9:00,14:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.32864,48.84933
Bayern,Passau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Sonnen,Dr.-Vogt-Str. 1,94164,Sonnen,https://www.awg.de/uebersichtsseite/stationsdetails/44,info@awg.de,,,,,,,,,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.7231189,48.6859291
Bayern,Freyung-Grafenau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Spiegelau,Industriestr. 9 a,94518,Spiegelau,https://www.awg.de/uebersichtsseite/stationsdetails/80,info@awg.de,,,,,,,13:00,17:00,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.3355,48.88742
Bayern,Deggendorf,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Stephansposching,Friedhofstr. 5,94569,Stephansposching,https://www.awg.de/uebersichtsseite/stationsdetails/113,info@awg.de,,,,,,,,,,14:00,18:00,,,,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,12.8040927,48.8176496
Bayern,Passau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Tettenweis,Hauptstr. 59,94167,Tettenweis,https://www.awg.de/uebersichtsseite/stationsdetails/25,info@awg.de,,,,,,,,,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.2745,48.44039
Bayern,Freyung-Grafenau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Thurmansbang,Schelmberg 12,94169,Thurmansbang,https://www.awg.de/uebersichtsseite/stationsdetails/85,info@awg.de,,,,,,,13:00,17:00,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.3147941,48.7612454
Bayern,Passau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Thyrnau,Abteistr. 14 a,94136,Thyrnau,https://www.awg.de/uebersichtsseite/stationsdetails/49,info@awg.de,,,,,,,13:00,17:00,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.533939,48.6149451
Bayern,Passau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Tiefenbach,Grubmühlenweg 2,94113,Tiefenbach,https://www.awg.de/uebersichtsseite/stationsdetails/45,info@awg.de,,,,13:00,17:00,,,,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.38954,48.6199
Bayern,Passau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Tittling,Hörmannsdorf 26,94104,Tittling,https://www.awg.de/uebersichtsseite/stationsdetails/50,info@awg.de,13:00,17:00,,,,,13:00,17:00,,,,,13:00,17:00,,9:00,14:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.3819884,48.7417186
Bayern,Passau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Untergriesbach,Langer Str. 10,94107,Untergriesbach,https://www.awg.de/uebersichtsseite/stationsdetails/46,info@awg.de,,,,9:00,17:00,,,,,,,,13:00,17:00,,9:00,14:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.6843,48.57521
Bayern,Regen,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Viechtach,Am Regen 11,94234,Viechtach,https://www.awg.de/uebersichtsseite/stationsdetails/105,info@awg.de,,,,,,,9:00,17:00,,,,,9:00,17:00,,9:00,14:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,12.89881,49.07662
Bayern,Deggendorf,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Wallerfing,Oberpöringer Str. 16,94574,Wallerfing,https://www.awg.de/uebersichtsseite/stationsdetails/129,info@awg.de,,,,,,,,,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,12.8780019,48.6862
Bayern,Passau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Wegscheid,Raiffeisenstr. 6,94110,Wegscheid,https://www.awg.de/uebersichtsseite/stationsdetails/47,info@awg.de,,,,,,,9:00,17:00,,,,,13:00,17:00,,9:00,14:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.7846533,48.5944396
Bayern,Passau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Windorf,Passauer Str. 39 Am Sportzentrum,94575,Windorf,https://www.awg.de/uebersichtsseite/stationsdetails/10,info@awg.de,,,,,,,13:00,17:00,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.2232568,48.6254824
Bayern,Deggendorf,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Winzer,Ottach 4,94577,Winzer,https://www.awg.de/uebersichtsseite/stationsdetails/130,info@awg.de,,,,,,,14:00,17:00,,,,,14:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.09078,48.71503
Bayern,Freyung-Grafenau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Zenting,St. Jakobus-Weg 1,94579,Zenting,https://www.awg.de/uebersichtsseite/stationsdetails/84,info@awg.de,,,,,,,13:00,17:00,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.2590267,48.7897482
Bayern,Regen,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclinghof Zwiesel,Frauenauer Str. 139,94227, Zwiesel,https://www.awg.de/uebersichtsseite/stationsdetails/107,info@awg.de,,,,,,,9:00,17:00,,,,,9:00,17:00,,9:00,14:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.2538,49.0177
Bayern,Deggendorf,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclingzentrum Deggendorf,Hauptstr. 32,94469,Deggendorf,https://www.awg.de/uebersichtsseite/stationsdetails/109,info@awg.de,8:00,17:00,,8:00,17:00,,8:00,17:00,,8:00,18:30,,8:00,17:00,,8:00,16:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,12.94229,48.82408
Bayern,Freyung-Grafenau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclingzentrum Grafenau,Wilhelm-Sedlbauer-Str. 7,94481,Grafenau,https://www.awg.de/uebersichtsseite/stationsdetails/86,info@awg.de,8:00,17:00,,8:00,17:00,,8:00,17:00,,8:00,17:00,,8:00,17:00,,8:00,16:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.39661,48.87766
Bayern,Passau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclingzentrum Neuburg-Pfenningbach,Hauptstr. 90,94127,Neuburg,https://www.awg.de/uebersichtsseite/stationsdetails/37,info@awg.de,8:00,17:00,,8:00,17:00,,8:00,17:00,,8:00,17:00,,8:00,17:00,,8:00,16:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.39029,48.53284
Bayern,Passau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclingzentrum Passau-Hellersberg,Hellersberg 10,94034,Passau,https://www.awg.de/uebersichtsseite/stationsdetails/48,info@awg.de,8:00,17:00,,8:00,17:00,,8:00,17:00,,8:00,17:00,,8:00,17:00,,8:00,16:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.3944368,48.6060427
Bayern,Passau,Zweckverband Abfallwirtschaft ZAW Donau-Wald,Recyclingzentrum Pocking,Hartkirchner Str. 34,94060,Pocking,https://www.awg.de/uebersichtsseite/stationsdetails/27,info@awg.de,8:00,17:00,,8:00,17:00,,8:00,17:00,,8:00,17:00,,8:00,17:00,,8:00,16:00,,,,,,,,,,,,,,,,,,,,,,Öffnungszeit 27.3.2017 bis 29.10.2017,13.317609,48.3986071
